Model,FPR,TPR
Logistic Regression,0.170288024255,0.442073170732
Logistic Regression,0.170288024255,0.44512195122
Logistic Regression,0.170793329965,0.44512195122
Logistic Regression,0.170793329965,0.448170731707
Logistic Regression,0.171803941385,0.448170731707
Logistic Regression,0.171803941385,0.451219512195
Logistic Regression,0.176856998484,0.451219512195
Logistic Regression,0.176856998484,0.454268292683
Logistic Regression,0.189994946943,0.454268292683
Logistic Regression,0.189994946943,0.457317073171
Logistic Regression,0.191005558363,0.457317073171
Logistic Regression,0.191510864073,0.457317073171
Logistic Regression,0.191510864073,0.460365853659
Logistic Regression,0.197574532592,0.460365853659
Logistic Regression,0.197574532592,0.463414634146
Logistic Regression,0.200606366852,0.463414634146
Logistic Regression,0.200606366852,0.466463414634
Logistic Regression,0.201111672562,0.466463414634
Logistic Regression,0.201111672562,0.469512195122
Logistic Regression,0.201616978272,0.469512195122
Logistic Regression,0.201616978272,0.47256097561
Logistic Regression,0.203132895402,0.47256097561
Logistic Regression,0.203132895402,0.475609756098
Logistic Regression,0.204648812532,0.475609756098
Logistic Regression,0.204648812532,0.484756097561
Logistic Regression,0.210207175341,0.484756097561
Logistic Regression,0.210207175341,0.490853658537
Logistic Regression,0.212733703891,0.490853658537
Logistic Regression,0.212733703891,0.493902439024
Logistic Regression,0.21980798383,0.493902439024
Logistic Regression,0.21980798383,0.496951219512
Logistic Regression,0.22132390096,0.496951219512
Logistic Regression,0.22132390096,0.5
Logistic Regression,0.22233451238,0.5
Logistic Regression,0.22233451238,0.503048780488
Logistic Regression,0.2233451238,0.503048780488
Logistic Regression,0.2233451238,0.506097560976
Logistic Regression,0.22385042951,0.506097560976
Logistic Regression,0.22486104093,0.506097560976
Logistic Regression,0.22637695806,0.506097560976
Logistic Regression,0.22637695806,0.512195121951
Logistic Regression,0.230924709449,0.512195121951
Logistic Regression,0.230924709449,0.515243902439
Logistic Regression,0.235977766549,0.515243902439
Logistic Regression,0.235977766549,0.518292682927
Logistic Regression,0.236988377969,0.518292682927
Logistic Regression,0.236988377969,0.521341463415
Logistic Regression,0.237493683679,0.521341463415
Logistic Regression,0.237493683679,0.524390243902
Logistic Regression,0.238504295099,0.524390243902
Logistic Regression,0.238504295099,0.52743902439
Logistic Regression,0.240020212228,0.52743902439
Logistic Regression,0.241030823648,0.52743902439
Logistic Regression,0.246083880748,0.52743902439
Logistic Regression,0.246083880748,0.530487804878
Logistic Regression,0.250126326427,0.530487804878
Logistic Regression,0.250126326427,0.536585365854
Logistic Regression,0.253158160687,0.536585365854
Logistic Regression,0.253158160687,0.539634146341
Logistic Regression,0.254168772107,0.539634146341
Logistic Regression,0.254168772107,0.542682926829
Logistic Regression,0.255179383527,0.542682926829
Logistic Regression,0.255179383527,0.548780487805
Logistic Regression,0.255684689237,0.548780487805
Logistic Regression,0.255684689237,0.55487804878
Logistic Regression,0.256189994947,0.55487804878
Logistic Regression,0.256189994947,0.560975609756
Logistic Regression,0.263264274886,0.560975609756
Logistic Regression,0.264274886306,0.560975609756
Logistic Regression,0.264274886306,0.564024390244
Logistic Regression,0.273875694795,0.564024390244
Logistic Regression,0.273875694795,0.567073170732
Logistic Regression,0.275391611925,0.567073170732
Logistic Regression,0.275391611925,0.57012195122
Logistic Regression,0.279939363315,0.57012195122
Logistic Regression,0.279939363315,0.573170731707
Logistic Regression,0.281455280445,0.573170731707
Logistic Regression,0.281455280445,0.582317073171
Logistic Regression,0.283981808994,0.582317073171
Logistic Regression,0.283981808994,0.591463414634
Logistic Regression,0.289034866094,0.591463414634
Logistic Regression,0.289034866094,0.59756097561
Logistic Regression,0.303183425973,0.59756097561
Logistic Regression,0.303183425973,0.600609756098
Logistic Regression,0.304194037393,0.600609756098
Logistic Regression,0.304194037393,0.603658536585
Logistic Regression,0.307225871652,0.603658536585
Logistic Regression,0.307225871652,0.606707317073
Logistic Regression,0.307731177362,0.606707317073
Logistic Regression,0.307731177362,0.612804878049
Logistic Regression,0.309247094492,0.612804878049
Logistic Regression,0.309247094492,0.618902439024
Logistic Regression,0.310257705912,0.618902439024
Logistic Regression,0.310257705912,0.621951219512
Logistic Regression,0.312278928752,0.621951219512
Logistic Regression,0.312278928752,0.625
Logistic Regression,0.312784234462,0.625
Logistic Regression,0.312784234462,0.628048780488
Logistic Regression,0.314300151592,0.628048780488
Logistic Regression,0.314300151592,0.631097560976
Logistic Regression,0.315816068722,0.631097560976
Logistic Regression,0.315816068722,0.634146341463
Logistic Regression,0.321879737241,0.634146341463
Logistic Regression,0.321879737241,0.637195121951
Logistic Regression,0.32895401718,0.637195121951
Logistic Regression,0.32895401718,0.640243902439
Logistic Regression,0.33097524002,0.640243902439
Logistic Regression,0.33097524002,0.643292682927
Logistic Regression,0.33299646286,0.643292682927
Logistic Regression,0.33299646286,0.649390243902
Logistic Regression,0.341081354219,0.649390243902
Logistic Regression,0.341081354219,0.65243902439
Logistic Regression,0.343102577059,0.65243902439
Logistic Regression,0.343102577059,0.655487804878
Logistic Regression,0.344618494189,0.655487804878
Logistic Regression,0.344618494189,0.658536585366
Logistic Regression,0.345123799899,0.658536585366
Logistic Regression,0.345123799899,0.664634146341
Logistic Regression,0.351187468418,0.664634146341
Logistic Regression,0.351187468418,0.667682926829
Logistic Regression,0.354219302678,0.667682926829
Logistic Regression,0.354219302678,0.67987804878
Logistic Regression,0.359777665488,0.67987804878
Logistic Regression,0.359777665488,0.682926829268
Logistic Regression,0.360788276908,0.682926829268
Logistic Regression,0.360788276908,0.685975609756
Logistic Regression,0.364830722587,0.685975609756
Logistic Regression,0.364830722587,0.689024390244
Logistic Regression,0.368873168267,0.689024390244
Logistic Regression,0.368873168267,0.692073170732
Logistic Regression,0.369378473977,0.692073170732
Logistic Regression,0.369378473977,0.69512195122
Logistic Regression,0.371399696817,0.69512195122
Logistic Regression,0.371399696817,0.698170731707
Logistic Regression,0.373420919656,0.698170731707
Logistic Regression,0.373420919656,0.701219512195
Logistic Regression,0.373926225366,0.701219512195
Logistic Regression,0.373926225366,0.707317073171
Logistic Regression,0.379484588176,0.707317073171
Logistic Regression,0.379484588176,0.710365853659
Logistic Regression,0.379989893886,0.710365853659
Logistic Regression,0.379989893886,0.713414634146
Logistic Regression,0.382516422436,0.713414634146
Logistic Regression,0.382516422436,0.716463414634
Logistic Regression,0.383527033855,0.716463414634
Logistic Regression,0.383527033855,0.719512195122
Logistic Regression,0.390601313795,0.719512195122
Logistic Regression,0.390601313795,0.72256097561
Logistic Regression,0.391611925215,0.72256097561
Logistic Regression,0.391611925215,0.725609756098
Logistic Regression,0.395149065184,0.725609756098
Logistic Regression,0.395149065184,0.728658536585
Logistic Regression,0.402728650834,0.728658536585
Logistic Regression,0.402728650834,0.731707317073
Logistic Regression,0.406771096513,0.731707317073
Logistic Regression,0.406771096513,0.734756097561
Logistic Regression,0.414855987873,0.734756097561
Logistic Regression,0.414855987873,0.737804878049
Logistic Regression,0.429004547751,0.737804878049
Logistic Regression,0.429004547751,0.740853658537
Logistic Regression,0.430015159171,0.740853658537
Logistic Regression,0.431025770591,0.740853658537
Logistic Regression,0.431531076301,0.740853658537
Logistic Regression,0.431531076301,0.743902439024
Logistic Regression,0.434057604851,0.743902439024
Logistic Regression,0.434057604851,0.753048780488
Logistic Regression,0.436078827691,0.753048780488
Logistic Regression,0.436078827691,0.756097560976
Logistic Regression,0.44264780192,0.756097560976
Logistic Regression,0.44264780192,0.762195121951
Logistic Regression,0.450227387569,0.762195121951
Logistic Regression,0.450227387569,0.768292682927
Logistic Regression,0.453259221829,0.768292682927
Logistic Regression,0.453259221829,0.771341463415
Logistic Regression,0.457301667509,0.771341463415
Logistic Regression,0.457301667509,0.774390243902
Logistic Regression,0.458817584639,0.774390243902
Logistic Regression,0.458817584639,0.77743902439
Logistic Regression,0.459828196059,0.77743902439
Logistic Regression,0.459828196059,0.783536585366
Logistic Regression,0.466902475998,0.783536585366
Logistic Regression,0.466902475998,0.786585365854
Logistic Regression,0.470439615968,0.786585365854
Logistic Regression,0.471450227388,0.786585365854
Logistic Regression,0.475997978777,0.786585365854
Logistic Regression,0.475997978777,0.789634146341
Logistic Regression,0.480545730167,0.789634146341
Logistic Regression,0.480545730167,0.792682926829
Logistic Regression,0.505811015664,0.792682926829
Logistic Regression,0.505811015664,0.795731707317
Logistic Regression,0.510864072764,0.795731707317
Logistic Regression,0.510864072764,0.798780487805
Logistic Regression,0.512379989894,0.798780487805
Logistic Regression,0.512379989894,0.801829268293
Logistic Regression,0.513895907024,0.801829268293
Logistic Regression,0.513895907024,0.80487804878
Logistic Regression,0.514906518444,0.80487804878
Logistic Regression,0.514906518444,0.807926829268
Logistic Regression,0.516422435574,0.807926829268
Logistic Regression,0.516422435574,0.810975609756
Logistic Regression,0.519454269833,0.810975609756
Logistic Regression,0.519454269833,0.814024390244
Logistic Regression,0.529560384032,0.814024390244
Logistic Regression,0.529560384032,0.817073170732
Logistic Regression,0.541182415361,0.817073170732
Logistic Regression,0.541182415361,0.82012195122
Logistic Regression,0.544719555331,0.82012195122
Logistic Regression,0.545730166751,0.82012195122
Logistic Regression,0.546740778171,0.82012195122
Logistic Regression,0.546740778171,0.823170731707
Logistic Regression,0.55179383527,0.823170731707
Logistic Regression,0.55179383527,0.826219512195
Logistic Regression,0.55229914098,0.826219512195
Logistic Regression,0.55229914098,0.829268292683
Logistic Regression,0.55583628095,0.829268292683
Logistic Regression,0.55583628095,0.832317073171
Logistic Regression,0.561394643759,0.832317073171
Logistic Regression,0.561394643759,0.835365853659
Logistic Regression,0.572511369378,0.835365853659
Logistic Regression,0.572511369378,0.838414634146
Logistic Regression,0.573521980798,0.838414634146
Logistic Regression,0.573521980798,0.841463414634
Logistic Regression,0.577059120768,0.841463414634
Logistic Regression,0.577059120768,0.84756097561
Logistic Regression,0.584638706417,0.84756097561
Logistic Regression,0.584638706417,0.853658536585
Logistic Regression,0.599797877716,0.853658536585
Logistic Regression,0.599797877716,0.856707317073
Logistic Regression,0.613441131885,0.856707317073
Logistic Regression,0.613441131885,0.859756097561
Logistic Regression,0.633148054573,0.859756097561
Logistic Regression,0.634158665993,0.859756097561
Logistic Regression,0.641232945932,0.859756097561
Logistic Regression,0.641232945932,0.862804878049
Logistic Regression,0.66447700859,0.862804878049
Logistic Regression,0.66447700859,0.865853658537
Logistic Regression,0.66750884285,0.865853658537
Logistic Regression,0.66851945427,0.865853658537
Logistic Regression,0.680646791309,0.865853658537
Logistic Regression,0.680646791309,0.868902439024
Logistic Regression,0.685699848408,0.868902439024
Logistic Regression,0.686710459828,0.868902439024
Logistic Regression,0.691763516928,0.868902439024
Logistic Regression,0.691763516928,0.871951219512
Logistic Regression,0.692268822638,0.871951219512
Logistic Regression,0.692268822638,0.878048780488
Logistic Regression,0.692774128348,0.878048780488
Logistic Regression,0.692774128348,0.881097560976
Logistic Regression,0.695300656897,0.881097560976
Logistic Regression,0.695805962607,0.884146341463
Logistic Regression,0.697321879737,0.884146341463
Logistic Regression,0.697321879737,0.887195121951
Logistic Regression,0.700353713997,0.887195121951
Logistic Regression,0.700353713997,0.890243902439
Logistic Regression,0.704901465387,0.890243902439
Logistic Regression,0.704901465387,0.893292682927
Logistic Regression,0.709954522486,0.893292682927
Logistic Regression,0.709954522486,0.896341463415
Logistic Regression,0.714502273876,0.896341463415
Logistic Regression,0.714502273876,0.899390243902
Logistic Regression,0.716523496716,0.899390243902
Logistic Regression,0.716523496716,0.90243902439
Logistic Regression,0.719555330975,0.90243902439
Logistic Regression,0.719555330975,0.905487804878
Logistic Regression,0.732187973724,0.905487804878
Logistic Regression,0.732187973724,0.908536585366
Logistic Regression,0.744820616473,0.908536585366
Logistic Regression,0.744820616473,0.911585365854
Logistic Regression,0.748357756443,0.911585365854
Logistic Regression,0.748357756443,0.914634146341
Logistic Regression,0.754421424962,0.914634146341
Logistic Regression,0.754421424962,0.917682926829
Logistic Regression,0.766548762001,0.917682926829
Logistic Regression,0.766548762001,0.920731707317
Logistic Regression,0.77463365336,0.920731707317
Logistic Regression,0.77463365336,0.923780487805
Logistic Regression,0.78069732188,0.923780487805
Logistic Regression,0.78069732188,0.926829268293
Logistic Regression,0.785245073269,0.926829268293
Logistic Regression,0.786255684689,0.926829268293
Logistic Regression,0.788782213239,0.926829268293
Logistic Regression,0.788782213239,0.92987804878
Logistic Regression,0.789287518949,0.92987804878
Logistic Regression,0.789287518949,0.932926829268
Logistic Regression,0.793329964629,0.932926829268
Logistic Regression,0.793329964629,0.935975609756
Logistic Regression,0.798888327438,0.935975609756
Logistic Regression,0.799898938858,0.935975609756
Logistic Regression,0.800909550278,0.935975609756
Logistic Regression,0.800909550278,0.939024390244
Logistic Regression,0.805962607377,0.939024390244
Logistic Regression,0.806973218797,0.939024390244
Logistic Regression,0.814047498737,0.939024390244
Logistic Regression,0.814047498737,0.942073170732
Logistic Regression,0.814552804447,0.942073170732
Logistic Regression,0.814552804447,0.94512195122
Logistic Regression,0.817079332996,0.94512195122
Logistic Regression,0.817079332996,0.948170731707
Logistic Regression,0.824658918646,0.948170731707
Logistic Regression,0.824658918646,0.951219512195
Logistic Regression,0.826174835776,0.951219512195
Logistic Regression,0.826174835776,0.954268292683
Logistic Regression,0.833249115715,0.954268292683
Logistic Regression,0.834259727135,0.954268292683
Logistic Regression,0.844871147044,0.954268292683
Logistic Regression,0.844871147044,0.957317073171
Logistic Regression,0.847902981304,0.957317073171
Logistic Regression,0.847902981304,0.960365853659
Logistic Regression,0.848913592724,0.960365853659
Logistic Regression,0.848913592724,0.963414634146
Logistic Regression,0.868115209702,0.963414634146
Logistic Regression,0.868115209702,0.969512195122
Logistic Regression,0.872662961091,0.969512195122
Logistic Regression,0.873673572511,0.969512195122
Logistic Regression,0.873673572511,0.97256097561
Logistic Regression,0.878726629611,0.97256097561
Logistic Regression,0.879737241031,0.97256097561
Logistic Regression,0.8883274381,0.97256097561
Logistic Regression,0.8883274381,0.975609756098
Logistic Regression,0.907529055078,0.975609756098
Logistic Regression,0.907529055078,0.978658536585
Logistic Regression,0.920667003537,0.978658536585
Logistic Regression,0.920667003537,0.981707317073
Logistic Regression,0.926225366347,0.981707317073
Logistic Regression,0.926225366347,0.984756097561
Logistic Regression,0.935320869126,0.984756097561
Logistic Regression,0.935826174836,0.987804878049
Logistic Regression,0.938858009096,0.987804878049
Logistic Regression,0.938858009096,0.990853658537
Logistic Regression,0.959575543204,0.990853658537
Logistic Regression,0.960586154624,0.990853658537
Logistic Regression,0.962607377463,0.990853658537
Logistic Regression,0.963617988883,0.990853658537
Logistic Regression,0.965133906013,0.990853658537
Logistic Regression,0.965133906013,0.993902439024
Logistic Regression,0.978777160182,0.993902439024
Logistic Regression,0.979282465892,0.996951219512
Logistic Regression,0.99545224861,0.996951219512
Logistic Regression,0.99545224861,1.0
Logistic Regression,1.0,1.0
Baseline,0.0,0.0
Baseline,0.0,0.0
Baseline,0.00151591712986,0.00151591712986
Baseline,0.00151591712986,0.00151591712986
Baseline,0.00202122283982,0.00202122283982
Baseline,0.00202122283982,0.00202122283982
Baseline,0.00252652854977,0.00252652854977
Baseline,0.00252652854977,0.00252652854977
Baseline,0.00303183425973,0.00303183425973
Baseline,0.00303183425973,0.00303183425973
Baseline,0.00505305709955,0.00505305709955
Baseline,0.00505305709955,0.00505305709955
Baseline,0.00656897422941,0.00656897422941
Baseline,0.00656897422941,0.00656897422941
Baseline,0.00909550277918,0.00909550277918
Baseline,0.00909550277918,0.00909550277918
Baseline,0.00960080848914,0.00960080848914
Baseline,0.00960080848914,0.00960080848914
Baseline,0.010611419909,0.010611419909
Baseline,0.010611419909,0.010611419909
Baseline,0.011622031329,0.011622031329
Baseline,0.011622031329,0.011622031329
Baseline,0.0121273370389,0.0121273370389
Baseline,0.0121273370389,0.0121273370389
Baseline,0.0131379484588,0.0131379484588
Baseline,0.0131379484588,0.0131379484588
Baseline,0.0146538655887,0.0146538655887
Baseline,0.0146538655887,0.0146538655887
Baseline,0.0146538655887,0.0146538655887
Baseline,0.0156644770086,0.0156644770086
Baseline,0.0156644770086,0.0156644770086
Baseline,0.0161697827185,0.0161697827185
Baseline,0.0161697827185,0.0161697827185
Baseline,0.0171803941385,0.0171803941385
Baseline,0.0171803941385,0.0171803941385
Baseline,0.0176856998484,0.0176856998484
Baseline,0.0176856998484,0.0176856998484
Baseline,0.0197069226882,0.0197069226882
Baseline,0.0197069226882,0.0197069226882
Baseline,0.0202122283982,0.0202122283982
Baseline,0.0202122283982,0.0202122283982
Baseline,0.022233451238,0.022233451238
Baseline,0.022233451238,0.022233451238
Baseline,0.0232440626579,0.0232440626579
Baseline,0.0232440626579,0.0232440626579
Baseline,0.0247599797878,0.0247599797878
Baseline,0.0247599797878,0.0247599797878
Baseline,0.0252652854977,0.0252652854977
Baseline,0.0252652854977,0.0252652854977
Baseline,0.0267812026276,0.0267812026276
Baseline,0.0267812026276,0.0267812026276
Baseline,0.0298130368873,0.0298130368873
Baseline,0.0298130368873,0.0298130368873
Baseline,0.0313289540172,0.0313289540172
Baseline,0.0313289540172,0.0313289540172
Baseline,0.0323395654371,0.0323395654371
Baseline,0.0323395654371,0.0323395654371
Baseline,0.0348660939869,0.0348660939869
Baseline,0.0348660939869,0.0348660939869
Baseline,0.0363820111167,0.0363820111167
Baseline,0.0363820111167,0.0363820111167
Baseline,0.0373926225366,0.0373926225366
Baseline,0.0373926225366,0.0373926225366
Baseline,0.0404244567964,0.0404244567964
Baseline,0.0404244567964,0.0404244567964
Baseline,0.0409297625063,0.0409297625063
Baseline,0.0409297625063,0.0409297625063
Baseline,0.0419403739262,0.0419403739262
Baseline,0.0419403739262,0.0419403739262
Baseline,0.0424456796362,0.0424456796362
Baseline,0.0424456796362,0.0424456796362
Baseline,0.0459828196059,0.0459828196059
Baseline,0.0459828196059,0.0459828196059
Baseline,0.0464881253158,0.0464881253158
Baseline,0.0464881253158,0.0464881253158
Baseline,0.0490146538656,0.0490146538656
Baseline,0.0490146538656,0.0490146538656
Baseline,0.0495199595755,0.0495199595755
Baseline,0.0495199595755,0.0495199595755
Baseline,0.0500252652855,0.0500252652855
Baseline,0.0500252652855,0.0500252652855
Baseline,0.0505305709955,0.0505305709955
Baseline,0.0505305709955,0.0505305709955
Baseline,0.056088933805,0.056088933805
Baseline,0.056088933805,0.056088933805
Baseline,0.0586154623547,0.0586154623547
Baseline,0.0586154623547,0.0586154623547
Baseline,0.0596260737746,0.0596260737746
Baseline,0.0596260737746,0.0596260737746
Baseline,0.0601313794846,0.0601313794846
Baseline,0.0601313794846,0.0601313794846
Baseline,0.0626579080344,0.0626579080344
Baseline,0.0626579080344,0.0626579080344
Baseline,0.0631632137443,0.0631632137443
Baseline,0.0631632137443,0.0631632137443
Baseline,0.0641738251642,0.0641738251642
Baseline,0.0641738251642,0.0641738251642
Baseline,0.0646791308742,0.0646791308742
Baseline,0.0646791308742,0.0646791308742
Baseline,0.0651844365841,0.0651844365841
Baseline,0.0651844365841,0.0651844365841
Baseline,0.066195048004,0.066195048004
Baseline,0.066195048004,0.066195048004
Baseline,0.0687215765538,0.0687215765538
Baseline,0.0687215765538,0.0687215765538
Baseline,0.0697321879737,0.0697321879737
Baseline,0.0697321879737,0.0697321879737
Baseline,0.0727640222335,0.0727640222335
Baseline,0.0727640222335,0.0727640222335
Baseline,0.0752905507832,0.0752905507832
Baseline,0.0752905507832,0.0752905507832
Baseline,0.0808489135927,0.0808489135927
Baseline,0.0808489135927,0.0808489135927
Baseline,0.0864072764022,0.0864072764022
Baseline,0.0864072764022,0.0864072764022
Baseline,0.0904497220819,0.0904497220819
Baseline,0.0904497220819,0.0904497220819
Baseline,0.0914603335018,0.0914603335018
Baseline,0.0914603335018,0.0914603335018
Baseline,0.0924709449217,0.0924709449217
Baseline,0.0924709449217,0.0924709449217
Baseline,0.0934815563416,0.0934815563416
Baseline,0.0934815563416,0.0934815563416
Baseline,0.0944921677615,0.0944921677615
Baseline,0.0944921677615,0.0944921677615
Baseline,0.0949974734715,0.0949974734715
Baseline,0.0949974734715,0.0949974734715
Baseline,0.0970186963113,0.0970186963113
Baseline,0.0970186963113,0.0970186963113
Baseline,0.099545224861,0.099545224861
Baseline,0.099545224861,0.099545224861
Baseline,0.100050530571,0.100050530571
Baseline,0.100050530571,0.100050530571
Baseline,0.100555836281,0.100555836281
Baseline,0.100555836281,0.100555836281
Baseline,0.102577059121,0.102577059121
Baseline,0.102577059121,0.102577059121
Baseline,0.103082364831,0.103082364831
Baseline,0.103082364831,0.103082364831
Baseline,0.104598281961,0.104598281961
Baseline,0.104598281961,0.104598281961
Baseline,0.10813542193,0.10813542193
Baseline,0.10813542193,0.10813542193
Baseline,0.10914603335,0.10914603335
Baseline,0.10914603335,0.10914603335
Baseline,0.10965133906,0.10965133906
Baseline,0.10965133906,0.10965133906
Baseline,0.11116725619,0.11116725619
Baseline,0.11116725619,0.11116725619
Baseline,0.11318847903,0.11318847903
Baseline,0.11318847903,0.11318847903
Baseline,0.117736230419,0.117736230419
Baseline,0.117736230419,0.117736230419
Baseline,0.120768064679,0.120768064679
Baseline,0.120768064679,0.120768064679
Baseline,0.121778676099,0.121778676099
Baseline,0.121778676099,0.121778676099
Baseline,0.124305204649,0.124305204649
Baseline,0.124305204649,0.124305204649
Baseline,0.129863567458,0.129863567458
Baseline,0.129863567458,0.129863567458
Baseline,0.130874178878,0.130874178878
Baseline,0.130874178878,0.130874178878
Baseline,0.132390096008,0.132390096008
Baseline,0.132390096008,0.132390096008
Baseline,0.133906013138,0.133906013138
Baseline,0.133906013138,0.133906013138
Baseline,0.135421930268,0.135421930268
Baseline,0.135421930268,0.135421930268
Baseline,0.136432541688,0.136432541688
Baseline,0.136432541688,0.136432541688
Baseline,0.138959070237,0.138959070237
Baseline,0.138959070237,0.138959070237
Baseline,0.140980293077,0.140980293077
Baseline,0.140980293077,0.140980293077
Baseline,0.145022738757,0.145022738757
Baseline,0.145022738757,0.145022738757
Baseline,0.146538655887,0.146538655887
Baseline,0.146538655887,0.146538655887
Baseline,0.149570490147,0.149570490147
Baseline,0.149570490147,0.149570490147
Baseline,0.150075795856,0.150075795856
Baseline,0.150075795856,0.150075795856
Baseline,0.150581101566,0.150581101566
Baseline,0.150581101566,0.150581101566
Baseline,0.156139464376,0.156139464376
Baseline,0.156139464376,0.156139464376
Baseline,0.156644770086,0.156644770086
Baseline,0.156644770086,0.156644770086
Baseline,0.161192521475,0.161192521475
Baseline,0.161192521475,0.161192521475
Baseline,0.161697827185,0.161697827185
Baseline,0.161697827185,0.161697827185
Baseline,0.165234967155,0.165234967155
Baseline,0.165234967155,0.165234967155
Baseline,0.167761495705,0.167761495705
Baseline,0.167761495705,0.167761495705
Baseline,0.168266801415,0.168266801415
Baseline,0.168266801415,0.168266801415
Baseline,0.176351692774,0.176351692774
Baseline,0.176351692774,0.176351692774
Baseline,0.177362304194,0.177362304194
Baseline,0.177362304194,0.177362304194
Baseline,0.178372915614,0.178372915614
Baseline,0.178372915614,0.178372915614
Baseline,0.182415361294,0.182415361294
Baseline,0.182415361294,0.182415361294
Baseline,0.184436584133,0.184436584133
Baseline,0.184436584133,0.184436584133
Baseline,0.184941889843,0.184941889843
Baseline,0.184941889843,0.184941889843
Baseline,0.186963112683,0.186963112683
Baseline,0.186963112683,0.186963112683
Baseline,0.187468418393,0.187468418393
Baseline,0.187468418393,0.187468418393
Baseline,0.187973724103,0.187973724103
Baseline,0.187973724103,0.187973724103
Baseline,0.188479029813,0.188479029813
Baseline,0.188479029813,0.188479029813
Baseline,0.193026781203,0.193026781203
Baseline,0.193026781203,0.193026781203
Baseline,0.195553309752,0.195553309752
Baseline,0.195553309752,0.195553309752
Baseline,0.200606366852,0.200606366852
Baseline,0.200606366852,0.200606366852
Baseline,0.203132895402,0.203132895402
Baseline,0.203132895402,0.203132895402
Baseline,0.204648812532,0.204648812532
Baseline,0.204648812532,0.204648812532
Baseline,0.208185952501,0.208185952501
Baseline,0.208185952501,0.208185952501
Baseline,0.208691258211,0.208691258211
Baseline,0.208691258211,0.208691258211
Baseline,0.21778676099,0.21778676099
Baseline,0.21778676099,0.21778676099
Baseline,0.21980798383,0.21980798383
Baseline,0.21980798383,0.21980798383
Baseline,0.22081859525,0.22081859525
Baseline,0.22081859525,0.22081859525
Baseline,0.227892875189,0.227892875189
Baseline,0.227892875189,0.227892875189
Baseline,0.230924709449,0.230924709449
Baseline,0.230924709449,0.230924709449
Baseline,0.232440626579,0.232440626579
Baseline,0.232440626579,0.232440626579
Baseline,0.232945932289,0.232945932289
Baseline,0.232945932289,0.232945932289
Baseline,0.248105103588,0.248105103588
Baseline,0.248105103588,0.248105103588
Baseline,0.250631632137,0.250631632137
Baseline,0.250631632137,0.250631632137
Baseline,0.252147549267,0.252147549267
Baseline,0.252147549267,0.252147549267
Baseline,0.252652854977,0.252652854977
Baseline,0.252652854977,0.252652854977
Baseline,0.256189994947,0.256189994947
Baseline,0.256189994947,0.256189994947
Baseline,0.259727134917,0.259727134917
Baseline,0.259727134917,0.259727134917
Baseline,0.263264274886,0.263264274886
Baseline,0.263264274886,0.263264274886
Baseline,0.264274886306,0.264274886306
Baseline,0.264274886306,0.264274886306
Baseline,0.271854471956,0.271854471956
Baseline,0.271854471956,0.271854471956
Baseline,0.275391611925,0.275391611925
Baseline,0.275391611925,0.275391611925
Baseline,0.277412834765,0.277412834765
Baseline,0.277412834765,0.277412834765
Baseline,0.279434057605,0.279434057605
Baseline,0.279434057605,0.279434057605
Baseline,0.281960586155,0.281960586155
Baseline,0.281960586155,0.281960586155
Baseline,0.283476503284,0.283476503284
Baseline,0.283476503284,0.283476503284
Baseline,0.286003031834,0.286003031834
Baseline,0.286003031834,0.286003031834
Baseline,0.287013643254,0.287013643254
Baseline,0.287013643254,0.287013643254
Baseline,0.287518948964,0.287518948964
Baseline,0.287518948964,0.287518948964
Baseline,0.290045477514,0.290045477514
Baseline,0.290045477514,0.290045477514
Baseline,0.293582617484,0.293582617484
Baseline,0.293582617484,0.293582617484
Baseline,0.299140980293,0.299140980293
Baseline,0.299140980293,0.299140980293
Baseline,0.301667508843,0.301667508843
Baseline,0.301667508843,0.301667508843
Baseline,0.307225871652,0.307225871652
Baseline,0.307225871652,0.307225871652
Baseline,0.310257705912,0.310257705912
Baseline,0.310257705912,0.310257705912
Baseline,0.317837291561,0.317837291561
Baseline,0.317837291561,0.317837291561
Baseline,0.320869125821,0.320869125821
Baseline,0.320869125821,0.320869125821
Baseline,0.321374431531,0.321374431531
Baseline,0.321374431531,0.321374431531
Baseline,0.322890348661,0.322890348661
Baseline,0.322890348661,0.322890348661
Baseline,0.32794340576,0.32794340576
Baseline,0.32794340576,0.32794340576
Baseline,0.344618494189,0.344618494189
Baseline,0.344618494189,0.344618494189
Baseline,0.345629105609,0.345629105609
Baseline,0.345629105609,0.345629105609
Baseline,0.347145022739,0.347145022739
Baseline,0.347145022739,0.347145022739
Baseline,0.352198079838,0.352198079838
Baseline,0.352198079838,0.352198079838
Baseline,0.367862556847,0.367862556847
Baseline,0.367862556847,0.367862556847
Baseline,0.368367862557,0.368367862557
Baseline,0.368367862557,0.368367862557
Baseline,0.368873168267,0.368873168267
Baseline,0.368873168267,0.368873168267
Baseline,0.370389085397,0.370389085397
Baseline,0.370389085397,0.370389085397
Baseline,0.378473976756,0.378473976756
Baseline,0.378473976756,0.378473976756
Baseline,0.384032339565,0.384032339565
Baseline,0.384032339565,0.384032339565
Baseline,0.392117230925,0.392117230925
Baseline,0.392117230925,0.392117230925
Baseline,0.392622536635,0.392622536635
Baseline,0.392622536635,0.392622536635
Baseline,0.408792319353,0.408792319353
Baseline,0.408792319353,0.408792319353
Baseline,0.410308236483,0.410308236483
Baseline,0.410308236483,0.410308236483
Baseline,0.410813542193,0.410813542193
